name,reads_clade,recalculated_percent
Sphingomonas hankookensis,1,0.0008920208732884349
Planktomarina temperata,1,0.0008920208732884349
Pseudomonas chlororaphis,1,0.0008920208732884349
Prevotella dentalis,1,0.0008920208732884349
Bacteroides faecis,1,0.0008920208732884349
Bacteroides xylanisolvens,1,0.0008920208732884349
Porphyromonas asaccharolytica,1,0.0008920208732884349
Pedobacter ginsengisoli,1,0.0008920208732884349
Geobacter sp. DSM 9736,1,0.0008920208732884349
Campylobacter lanienae,1,0.0008920208732884349
Vulgatibacter incomptus,1,0.0008920208732884349
Prevotella bivia,1,0.0008920208732884349
Lactobacillus sp. PV034,1,0.0008920208732884349
Pseudomonas protegens,1,0.0008920208732884349
Aristaeella lactis,1,0.0008920208732884349
Fenollaria massiliensis,1,0.0008920208732884349
Oscillibacter sp. PEA192,1,0.0008920208732884349
Listeria monocytogenes,1,0.0008920208732884349
Jeotgalibacillus malaysiensis,1,0.0008920208732884349
Parageobacillus caldoxylosilyticus,1,0.0008920208732884349
Geobacillus sp. GHH01,1,0.0008920208732884349
Paenibacillus agaridevorans,1,0.0008920208732884349
Staphylococcus condimenti,1,0.0008920208732884349
Neobacillus sp. FSL H8-0543,1,0.0008920208732884349
Bacillus altitudinis,1,0.0008920208732884349
Streptococcus pneumoniae,1,0.0008920208732884349
Enterococcus faecium,1,0.0008920208732884349
Fundicoccus culcitae,1,0.0008920208732884349
Ligilactobacillus animalis,1,0.0008920208732884349
Fructilactobacillus fructivorans,1,0.0008920208732884349
Lapidilactobacillus dextrinicus,1,0.0008920208732884349
Levilactobacillus parabrevis,1,0.0008920208732884349
Candidatus Formimonas warabiya,1,0.0008920208732884349
Limosilactobacillus panis,1,0.0008920208732884349
Mesomycoplasma hyorhinis,1,0.0008920208732884349
Mediterraneibacter gnavus,1,0.0008920208732884349
Cutibacterium granulosum,1,0.0008920208732884349
Cutibacterium acnes,1,0.0008920208732884349
Schaalia radingae,1,0.0008920208732884349
Varibaculum prostatecancerukia,1,0.0008920208732884349
Mycolicibacterium sp. YH-1,1,0.0008920208732884349
Corynebacterium singulare,1,0.0008920208732884349
Corynebacterium tuberculostearicum,1,0.0008920208732884349
Bifidobacterium catenulatum,1,0.0008920208732884349
Lactobacillus delbrueckii,1,0.0008920208732884349
Lactobacillus johnsonii,1,0.0008920208732884349
Murdochiella vaginalis,1,0.0008920208732884349
Parvimonas micra,1,0.0008920208732884349
Anaerococcus obesiensis,1,0.0008920208732884349
Peptoniphilus genitalis,1,0.0008920208732884349
Blautia obeum,1,0.0008920208732884349
Anaerobutyricum hallii,1,0.0008920208732884349
Mediterraneibacter glycyrrhizinilyticus,1,0.0008920208732884349
Helcococcus ovis,1,0.0008920208732884349
