name,reads_clade,recalculated_percent
Streptococcus oralis,4,0.003938015633922067
Pseudomonas putida,4,0.003938015633922067
Microbacterium foliorum,4,0.003938015633922067
Schaalia odontolytica,4,0.003938015633922067
Brevundimonas sanguinis,4,0.003938015633922067
Paracoccus yeei,4,0.003938015633922067
Brevundimonas pondensis,4,0.003938015633922067
Veillonella parvula,3,0.00295351172544155
Deinococcus ficus,3,0.00295351172544155
Corynebacterium amycolatum,3,0.00295351172544155
Corynebacterium hesseae,3,0.00295351172544155
Pauljensenia hongkongensis,3,0.00295351172544155
Corynebacterium tuberculostearicum,3,0.00295351172544155
Peptoniphilus harei,3,0.00295351172544155
Veillonella rogosae,3,0.00295351172544155
Microbacterium sp. nov. GSS16,3,0.00295351172544155
Varibaculum prostatecancerukia,3,0.00295351172544155
Lachnoanaerobaculum gingivalis,3,0.00295351172544155
Enterococcus cecorum,3,0.00295351172544155
Prevotella sp. oral taxon 299,3,0.00295351172544155
Granulicatella adiacens,3,0.00295351172544155
Neisseria sp. Marseille-Q6792,3,0.00295351172544155
Bifidobacterium catenulatum,3,0.00295351172544155
Massilia oculi,3,0.00295351172544155
Streptococcus gordonii,3,0.00295351172544155
Alcaligenes faecalis,3,0.00295351172544155
Bacteroides salyersiae,2,0.0019690078169610336
Porphyromonas somerae,2,0.0019690078169610336
Ureaplasma urealyticum,2,0.0019690078169610336
Neisseria sp. Marseille-Q5346,2,0.0019690078169610336
Candidatus Southlakia epibionticum,2,0.0019690078169610336
Qipengyuania soli,2,0.0019690078169610336
Neisseria mucosa,2,0.0019690078169610336
Prevotella denticola,2,0.0019690078169610336
Prevotella histicola,2,0.0019690078169610336
Prevotella scopos,2,0.0019690078169610336
Kingella denitrificans,2,0.0019690078169610336
Neisseria macacae,2,0.0019690078169610336
Actinomyces sp. HMT897,2,0.0019690078169610336
Actinomyces sp. oral taxon 169,2,0.0019690078169610336
Winkia neuii,2,0.0019690078169610336
Sphingomonas sp. FARSPH,2,0.0019690078169610336
Porphyromonas sp. oral taxon 275,2,0.0019690078169610336
Fenollaria sporofastidiosus,2,0.0019690078169610336
Streptococcus sp. NSJ-72,2,0.0019690078169610336
Mycobacterium kubicae,2,0.0019690078169610336
Anaerococcus obesiensis,2,0.0019690078169610336
Acinetobacter baumannii,2,0.0019690078169610336
Stenotrophomonas maltophilia,2,0.0019690078169610336
Brevundimonas diminuta,2,0.0019690078169610336
Paracoccus sp. S3-43,2,0.0019690078169610336
Aggregatibacter sp. oral taxon 513,2,0.0019690078169610336
Campylobacter ureolyticus,2,0.0019690078169610336
Agrococcus beijingensis,2,0.0019690078169610336
Pseudoxanthomonas daejeonensis,2,0.0019690078169610336
Anaerococcus prevotii,2,0.0019690078169610336
Lactococcus cremoris,2,0.0019690078169610336
Aeromicrobium sp. Leaf245,2,0.0019690078169610336
Parvimonas micra,2,0.0019690078169610336
Mycolicibacterium smegmatis,2,0.0019690078169610336
Sedimentibacter sp. MB35-C1,2,0.0019690078169610336
Streptococcus mitis,2,0.0019690078169610336
Cardiobacterium hominis,2,0.0019690078169610336
Veillonella sp. S12025-13,2,0.0019690078169610336
Acinetobacter schindleri,2,0.0019690078169610336
Sphingomonas hankookensis,1,0.0009845039084805168
Neisseria sp. RH3002v2g,1,0.0009845039084805168
Sphingomonas naphthae,1,0.0009845039084805168
Lysobacter sp. KIS68-7,1,0.0009845039084805168
Neisseria sp. oral taxon 014,1,0.0009845039084805168
Neisseria lactamica,1,0.0009845039084805168
Lysobacter soli,1,0.0009845039084805168
Acinetobacter proteolyticus,1,0.0009845039084805168
Acinetobacter sp. TAC-1,1,0.0009845039084805168
Neisseria bacilliformis,1,0.0009845039084805168
Sulfurivermis fontis,1,0.0009845039084805168
Sphingopyxis sp. QXT-31,1,0.0009845039084805168
Aggregatibacter segnis,1,0.0009845039084805168
Neisseria meningitidis,1,0.0009845039084805168
Haemophilus sp. oral taxon 036,1,0.0009845039084805168
Tsuneonella amylolytica,1,0.0009845039084805168
Eikenella corrodens,1,0.0009845039084805168
Haemophilus parahaemolyticus,1,0.0009845039084805168
Chromobacterium phragmitis,1,0.0009845039084805168
Paracoccus contaminans,1,0.0009845039084805168
Candidatus Minimicrobia vallesae,1,0.0009845039084805168
Proteus mirabilis,1,0.0009845039084805168
Thermus thermophilus,1,0.0009845039084805168
Serratia marcescens,1,0.0009845039084805168
Deinococcus soli (ex Cha et al. 2016),1,0.0009845039084805168
Acidisoma cladoniae,1,0.0009845039084805168
Candidatus Syntrophocurvum alkaliphilum,1,0.0009845039084805168
Piscinibacter gummiphilus,1,0.0009845039084805168
Schaalia radingae,1,0.0009845039084805168
Streptococcus sp. 1643,1,0.0009845039084805168
Streptococcus sp. KHUD_010,1,0.0009845039084805168
Pseudonocardia sp. HH130629-09,1,0.0009845039084805168
Couchioplanes caeruleus,1,0.0009845039084805168
Streptomyces camelliae,1,0.0009845039084805168
Streptomyces katrae,1,0.0009845039084805168
Arachnia rubra,1,0.0009845039084805168
Brevibacterium casei,1,0.0009845039084805168
Agromyces protaetiae,1,0.0009845039084805168
Microbacterium suwonense,1,0.0009845039084805168
Kocuria rosea,1,0.0009845039084805168
Schaalia turicensis,1,0.0009845039084805168
Actinomyces pacaensis,1,0.0009845039084805168
Sphaerotilus sulfidivorans,1,0.0009845039084805168
Actinomyces massiliensis,1,0.0009845039084805168
Actinomyces naeslundii,1,0.0009845039084805168
Actinomyces sp. oral taxon 414,1,0.0009845039084805168
Actinomyces sp. oral taxon 171,1,0.0009845039084805168
Rhodococcus qingshengii,1,0.0009845039084805168
Nocardia wallacei,1,0.0009845039084805168
Mycobacterium paragordonae,1,0.0009845039084805168
Corynebacterium humireducens,1,0.0009845039084805168
Corynebacterium striatum,1,0.0009845039084805168
Corynebacterium matruchotii,1,0.0009845039084805168
Corynebacterium kefirresidentii,1,0.0009845039084805168
Bifidobacterium longum,1,0.0009845039084805168
Streptococcus sp. D7B5,1,0.0009845039084805168
Streptococcus parasanguinis,1,0.0009845039084805168
Streptococcus gwangjuense,1,0.0009845039084805168
Streptococcus infantis,1,0.0009845039084805168
Telluria beijingensis,1,0.0009845039084805168
Pandoraea sp. XJJ-1,1,0.0009845039084805168
Comamonas aquatica,1,0.0009845039084805168
Comamonas terrigena,1,0.0009845039084805168
Capnocytophaga leadbetteri,1,0.0009845039084805168
Capnocytophaga gingivalis,1,0.0009845039084805168
Xylanibacter ruminicola,1,0.0009845039084805168
Segatella hominis,1,0.0009845039084805168
Segatella oris,1,0.0009845039084805168
Prevotella fusca,1,0.0009845039084805168
Prevotella nigrescens,1,0.0009845039084805168
Prevotella sp. oral taxon 475,1,0.0009845039084805168
Oscillatoria nigro-viridis,1,0.0009845039084805168
Mageeibacillus indolicus,1,0.0009845039084805168
Veillonella nakazawae,1,0.0009845039084805168
Sedimentibacter sp. MB31-C6,1,0.0009845039084805168
Parvimonas parva,1,0.0009845039084805168
Anaerococcus vaginalis,1,0.0009845039084805168
Staphylococcus auricularis,1,0.0009845039084805168
Abiotrophia defectiva,1,0.0009845039084805168
Ligilactobacillus murinus,1,0.0009845039084805168
Limosilactobacillus portuensis,1,0.0009845039084805168
Limosilactobacillus vaginalis,1,0.0009845039084805168
Streptococcus milleri,1,0.0009845039084805168
Streptococcus suis,1,0.0009845039084805168
Salinirubellus salinus,1,0.0009845039084805168
