name,reads_clade,recalculated_percent
Acinetobacter sp. 10FS3-1,1,0.008849557522123894
Pedobacter ginsengisoli,1,0.008849557522123894
Nitrincola iocasae,1,0.008849557522123894
Roseovarius sp. SCSIO 43702,1,0.008849557522123894
Hoylesella enoeca,1,0.008849557522123894
Coprothermobacter proteolyticus,1,0.008849557522123894
Athalassotoga saccharophila,1,0.008849557522123894
Bradyrhizobium sp. STM 3557,1,0.008849557522123894
Kiritimatiella glycovorans,1,0.008849557522123894
Alkaliphilus metalliredigens,1,0.008849557522123894
Leptolyngbya sp. 7M,1,0.008849557522123894
Thermobaculum terrenum,1,0.008849557522123894
Ligilactobacillus ruminis,1,0.008849557522123894
Bombilactobacillus bombi,1,0.008849557522123894
Tetragenococcus osmophilus,1,0.008849557522123894
Bacillus pseudomycoides,1,0.008849557522123894
Salicibibacter cibi,1,0.008849557522123894
Staphylococcus sp. IVB6181,1,0.008849557522123894
Staphylococcus epidermidis,1,0.008849557522123894
Paenibacillus sp. YPG26,1,0.008849557522123894
Megasphaera stantonii,1,0.008849557522123894
Dialister pneumosintes,1,0.008849557522123894
Selenobaculum gibii,1,0.008849557522123894
Sporomusa aerivorans,1,0.008849557522123894
Faecalibacterium taiwanense,1,0.008849557522123894
Fastidiosipila sanguinis,1,0.008849557522123894
Ruminococcus bovis,1,0.008849557522123894
Clostridium baratii,1,0.008849557522123894
Desulforamulus ruminis,1,0.008849557522123894
Anaerostipes hadrus,1,0.008849557522123894
Erysipelothrix rhusiopathiae,1,0.008849557522123894
Candidatus Mycoplasma mahonii,1,0.008849557522123894
Spiroplasma endosymbiont of Sarcophaga carnaria,1,0.008849557522123894
Bifidobacterium subtile,1,0.008849557522123894
Schaalia sp. JY-X169,1,0.008849557522123894
Nocardia cyriacigeorgica,1,0.008849557522123894
Microlunatus elymi,1,0.008849557522123894
Nocardioides ungokensis,1,0.008849557522123894
Acidothermus cellulolyticus,1,0.008849557522123894
Clostridium perfringens,1,0.008849557522123894
