name,reads_clade,recalculated_percent
Ureaplasma diversum,12,0.09860312243221035
Periweissella cryptocerci,12,0.09860312243221035
Anaerococcus mediterraneensis,11,0.09038619556285948
Paenibacillus dendritiformis,11,0.09038619556285948
Acetilactobacillus jinshanensis,11,0.09038619556285948
Sulfurimonas aquatica,10,0.08216926869350863
Anaerolinea thermophila,10,0.08216926869350863
Mycoplasmopsis bovis,8,0.06573541495480689
Mycoplasmopsis equigenitalium,8,0.06573541495480689
Campylobacter hominis,8,0.06573541495480689
uncultured Anaeromusa sp.,8,0.06573541495480689
Peptoniphilus lacrimalis,7,0.05751848808545604
Sinorhizobium meliloti,7,0.05751848808545604
Peptostreptococcus equinus,7,0.05751848808545604
Companilactobacillus allii,7,0.05751848808545604
Anaerococcus sp. Marseille-Q7828,6,0.049301561216105176
Tepidanaerobacter acetatoxydans,6,0.049301561216105176
Murdochiella vaginalis,6,0.049301561216105176
Aedoeadaptatus ivorii,6,0.049301561216105176
Clostridium intestinale,6,0.049301561216105176
[Clostridium] colinum,6,0.049301561216105176
Melioribacter roseus,6,0.049301561216105176
Ruegeria sp. SCSIO 43209,6,0.049301561216105176
Campylobacter ureolyticus,6,0.049301561216105176
Desulfobacca acetoxidans,6,0.049301561216105176
Pediococcus parvulus,6,0.049301561216105176
Bifidobacterium asteroides,5,0.041084634346754315
Heyndrickxia coagulans,5,0.041084634346754315
Bacillus thuringiensis,5,0.041084634346754315
Thermobaculum terrenum,5,0.041084634346754315
Clostridioides difficile,5,0.041084634346754315
Mycoplasma capricolum,4,0.032867707477403446
Porphyromonas asaccharolytica,4,0.032867707477403446
Limosilactobacillus fermentum,4,0.032867707477403446
Tetragenococcus osmophilus,4,0.032867707477403446
Aneurinibacillus soli,4,0.032867707477403446
Staphylococcus haemolyticus,4,0.032867707477403446
Enterococcus cecorum,4,0.032867707477403446
Bifidobacterium animalis,3,0.024650780608052588
Bifidobacterium adolescentis,3,0.024650780608052588
Acidothermus cellulolyticus,3,0.024650780608052588
Streptococcus pyogenes,3,0.024650780608052588
Mycobacterium canetti,3,0.024650780608052588
Proteus mirabilis,3,0.024650780608052588
Xanthomonas euvesicatoria,3,0.024650780608052588
Bifidobacterium subtile,3,0.024650780608052588
Methylomagnum ishizawai,3,0.024650780608052588
Bacillus velezensis,3,0.024650780608052588
Sebaldella termitidis,3,0.024650780608052588
Spirochaeta thermophila,3,0.024650780608052588
Clostridium tetani,3,0.024650780608052588
Deinococcus ficus,3,0.024650780608052588
Bombilactobacillus bombi,2,0.016433853738701723
Metamycoplasma sualvi,2,0.016433853738701723
Candidatus Mycoplasma mahonii,2,0.016433853738701723
Aerococcus loyolae,2,0.016433853738701723
Ezakiella massiliensis,2,0.016433853738701723
Streptococcus thermophilus,2,0.016433853738701723
Prevotella corporis,2,0.016433853738701723
Helicobacter canis,2,0.016433853738701723
Lacticaseibacillus rhamnosus,2,0.016433853738701723
Ligilactobacillus salivarius,2,0.016433853738701723
Enterococcus faecalis,2,0.016433853738701723
Coprothermobacter proteolyticus,2,0.016433853738701723
Tichowtungia aerotolerans,2,0.016433853738701723
Dellaglioa sp. P0083,2,0.016433853738701723
Xanthomonas albilineans,2,0.016433853738701723
Fastidiosipila sanguinis,2,0.016433853738701723
Streptococcus acidominimus,2,0.016433853738701723
Gryllotalpicola protaetiae,2,0.016433853738701723
Gleimia europaea,2,0.016433853738701723
Rhodococcus sp. USK10,2,0.016433853738701723
Geobacillus thermoleovorans,2,0.016433853738701723
Staphylococcus argenteus,2,0.016433853738701723
Lentzea sp. NBC_00516,2,0.016433853738701723
Arcanobacterium canis,2,0.016433853738701723
Lactobacillus helveticus,2,0.016433853738701723
Clostridium baratii,2,0.016433853738701723
Lactiplantibacillus plantarum,1,0.008216926869350862
Treponema saccharophilum,1,0.008216926869350862
Acidaminococcus intestini,1,0.008216926869350862
Apilactobacillus apisilvae,1,0.008216926869350862
Thomasclavelia ramosa,1,0.008216926869350862
Thiospirochaeta perfilievii,1,0.008216926869350862
Fructobacillus americanaquae,1,0.008216926869350862
Borrelia sp. A-FGy1,1,0.008216926869350862
Nitratifractor salsuginis,1,0.008216926869350862
Labilithrix luteola,1,0.008216926869350862
Halothermothrix orenii,1,0.008216926869350862
Desulfoglaeba alkanexedens,1,0.008216926869350862
Lacticaseibacillus pantheris,1,0.008216926869350862
Peptoniphilus equinus,1,0.008216926869350862
Kiritimatiella glycovorans,1,0.008216926869350862
Chlamydia felis,1,0.008216926869350862
Emergencia timonensis,1,0.008216926869350862
Ligilactobacillus ruminis,1,0.008216926869350862
Gottschalkia acidurici,1,0.008216926869350862
Athalassotoga saccharophila,1,0.008216926869350862
Tsuneonella sp. CC-YZS046,1,0.008216926869350862
Candidatus Nanopelagicus hibericus,1,0.008216926869350862
Sporosarcina sp. SG10008,1,0.008216926869350862
Corynebacterium yudongzhengii,1,0.008216926869350862
Salicibibacter cibi,1,0.008216926869350862
Bacillus sp. KH172YL63,1,0.008216926869350862
Bacillus anthracis,1,0.008216926869350862
Epidermidibacterium keratini,1,0.008216926869350862
Tropheryma whipplei,1,0.008216926869350862
Alkalibacterium putridalgicola,1,0.008216926869350862
Rothia kristinae,1,0.008216926869350862
Candidatus Promineifilum breve,1,0.008216926869350862
Corynebacterium matruchotii,1,0.008216926869350862
Macrococcus armenti,1,0.008216926869350862
Rhodoferax sp. AJA081-3,1,0.008216926869350862
Paenibacillus larvae,1,0.008216926869350862
Klebsiella pneumoniae,1,0.008216926869350862
Candidatus Purcelliella pentastirinorum,1,0.008216926869350862
Bifidobacterium breve,1,0.008216926869350862
Xylella taiwanensis,1,0.008216926869350862
Pseudomonas sp. DR48,1,0.008216926869350862
Pseudomonas sp. Y39-6,1,0.008216926869350862
Parafrankia sp. EAN1pec,1,0.008216926869350862
Shewanella bicestrii,1,0.008216926869350862
Moraxella cuniculi,1,0.008216926869350862
