name,reads_clade,recalculated_percent
Prevotella nigrescens,22,0.1477997984548203
Parvimonas micra,22,0.1477997984548203
Nosocomiicoccus massiliensis,20,0.13436345314074571
Bifidobacterium sp. ESL0682,20,0.13436345314074571
Staphylococcus delphini,20,0.13436345314074571
Scrofimicrobium sp. R131,20,0.13436345314074571
Berryella wangjianweii,19,0.12764528048370843
Ndongobacter massiliensis,19,0.12764528048370843
Bifidobacterium animalis,18,0.12092710782667115
Morganella morganii,17,0.11420893516963385
Escherichia coli,17,0.11420893516963385
Helicobacter canis,16,0.10749076251259657
Bifidobacterium longum,15,0.10077258985555929
Staphylococcus haemolyticus,15,0.10077258985555929
Spirochaeta thermophila,15,0.10077258985555929
Hoylesella enoeca,14,0.09405441719852199
Staphylococcus lugdunensis,12,0.08061807188444743
Bacillus anthracis,12,0.08061807188444743
Rhodococcus sp. USK10,12,0.08061807188444743
Desulfobacca acetoxidans,12,0.08061807188444743
Anaerobutyricum hallii,12,0.08061807188444743
Corynebacterium pyruviciproducens,12,0.08061807188444743
Bacillus cereus,10,0.06718172657037286
Arthrobacter sp. Helios,9,0.06046355391333558
Megamonas funiformis,9,0.06046355391333558
Melioribacter roseus,9,0.06046355391333558
Prevotella herbatica,9,0.06046355391333558
Kiritimatiella glycovorans,9,0.06046355391333558
Candidatus Pelagibacter sp. RS40,9,0.06046355391333558
Corynebacterium falsenii,7,0.047027208599260996
Weissella cibaria,7,0.047027208599260996
Brevibacterium pigmentatum,7,0.047027208599260996
Lactobacillus gasseri,6,0.040309035942223716
Natronoglycomyces albus,6,0.040309035942223716
Corynebacterium matruchotii,6,0.040309035942223716
Corynebacterium heidelbergense,6,0.040309035942223716
Pseudobutyrivibrio xylanivorans,6,0.040309035942223716
Furfurilactobacillus rossiae,6,0.040309035942223716
Corynebacterium qintianiae,5,0.03359086328518643
Lysinibacillus timonensis,5,0.03359086328518643
Corynebacterium mustelae,5,0.03359086328518643
Staphylococcus hominis,5,0.03359086328518643
Tichowtungia aerotolerans,5,0.03359086328518643
Amylolactobacillus amylophilus,5,0.03359086328518643
Paenibacillus dendritiformis,5,0.03359086328518643
Dorea formicigenerans,5,0.03359086328518643
Apilactobacillus apisilvae,4,0.02687269062814914
Enterococcus faecium,4,0.02687269062814914
Paenibacillus sp. YPG26,4,0.02687269062814914
Methylobacterium sp. AMS5,4,0.02687269062814914
Synechococcus sp. JA-3-3Ab,4,0.02687269062814914
Amycolatopsis sp. cg9,4,0.02687269062814914
Corynebacterium incognita,4,0.02687269062814914
Mycobacterium noviomagense,4,0.02687269062814914
Staphylococcus simulans,4,0.02687269062814914
Geoalkalibacter subterraneus,4,0.02687269062814914
Fusobacterium nucleatum,4,0.02687269062814914
Corynebacterium cystitidis,4,0.02687269062814914
Streptococcus dysgalactiae,4,0.02687269062814914
Mycobacterium kansasii,4,0.02687269062814914
Microbacterium protaetiae,4,0.02687269062814914
Enterococcus cecorum,3,0.020154517971111858
Tetragenococcus osmophilus,3,0.020154517971111858
Treponema saccharophilum,3,0.020154517971111858
Staphylococcus argenteus,3,0.020154517971111858
Klebsiella pneumoniae,3,0.020154517971111858
Clostridium sp. JN-1,2,0.01343634531407457
Desulfotomaculum nigrificans,2,0.01343634531407457
Salmonella enterica,2,0.01343634531407457
Megasphaera stantonii,2,0.01343634531407457
Emergencia timonensis,2,0.01343634531407457
Clostridioides difficile,2,0.01343634531407457
Shewanella bicestrii,2,0.01343634531407457
Desulforamulus ruminis,2,0.01343634531407457
Moritella marina,2,0.01343634531407457
Allochromatium tepidum,2,0.01343634531407457
Gulosibacter molinativorax,2,0.01343634531407457
Nocardia seriolae,2,0.01343634531407457
Clostridium intestinale,2,0.01343634531407457
Solibaculum mannosilyticum,2,0.01343634531407457
Sulfurimonas aquatica,2,0.01343634531407457
Rathayibacter toxicus,2,0.01343634531407457
Prevotella sp. oral taxon 475,2,0.01343634531407457
Pseudomonas aeruginosa,2,0.01343634531407457
Geobacillus thermoleovorans,2,0.01343634531407457
Citrobacter gillenii,2,0.01343634531407457
Lactococcus garvieae,2,0.01343634531407457
Bifidobacterium adolescentis,2,0.01343634531407457
Streptococcus thermophilus,2,0.01343634531407457
Lactobacillus crispatus,2,0.01343634531407457
Corynebacterium jeddahense,2,0.01343634531407457
Staphylococcus epidermidis,2,0.01343634531407457
Corynebacterium diphtheriae,2,0.01343634531407457
Bacillus sp. KH172YL63,2,0.01343634531407457
Lactococcus lactis,2,0.01343634531407457
Bacillus velezensis,2,0.01343634531407457
Lacticaseibacillus pabuli,2,0.01343634531407457
Rothia kristinae,2,0.01343634531407457
Mycolicibacterium fluoranthenivorans,2,0.01343634531407457
Lacticaseibacillus pantheris,2,0.01343634531407457
Saccharobesus litoralis,1,0.006718172657037285
Acidimicrobium ferrooxidans,1,0.006718172657037285
Claveliimonas bilis,1,0.006718172657037285
Mycobacterium canetti,1,0.006718172657037285
Allomeiothermus silvanus,1,0.006718172657037285
Deinococcus ficus,1,0.006718172657037285
Ezakiella massiliensis,1,0.006718172657037285
Ectothiorhodosinus mongolicus,1,0.006718172657037285
Bifidobacterium asteroides,1,0.006718172657037285
Labilithrix luteola,1,0.006718172657037285
Candidatus Planktophila lacus,1,0.006718172657037285
Acinetobacter pittii,1,0.006718172657037285
Rhodococcus antarcticus,1,0.006718172657037285
Dokdonella koreensis,1,0.006718172657037285
Gudongella oleilytica,1,0.006718172657037285
Keratinibaculum paraultunense,1,0.006718172657037285
Stella humosa,1,0.006718172657037285
Ruegeria sp. SCSIO 43209,1,0.006718172657037285
Niveibacterium microcysteis,1,0.006718172657037285
Gallaecimonas sp. GXIMD4217,1,0.006718172657037285
Pasteurella multocida,1,0.006718172657037285
Clostridium manihotivorum,1,0.006718172657037285
[Clostridium] colinum,1,0.006718172657037285
Lactobacillus sp. 3B(2020),1,0.006718172657037285
Thermacetogenium phaeum,1,0.006718172657037285
Bacillus sp. SI2,1,0.006718172657037285
Bacillus sp. RZ2MS9,1,0.006718172657037285
Boudabousia tangfeifanii,1,0.006718172657037285
Staphylococcus pasteuri,1,0.006718172657037285
Lactobacillus delbrueckii,1,0.006718172657037285
Flaviflexus equikiangi,1,0.006718172657037285
Anoxybacillus gonensis,1,0.006718172657037285
Streptomyces sp. RPA4-2,1,0.006718172657037285
Streptococcus iniae,1,0.006718172657037285
Lactiplantibacillus paraplantarum,1,0.006718172657037285
Lactiplantibacillus plantarum,1,0.006718172657037285
Lacticaseibacillus paracasei,1,0.006718172657037285
Lactobacillus johnsonii,1,0.006718172657037285
Domibacillus sp. DTU_2020_1001157_1_SI_ALB_TIR_016,1,0.006718172657037285
Alicyclobacillus dauci,1,0.006718172657037285
Fibrobacter succinogenes,1,0.006718172657037285
Leucobacter tenebrionis,1,0.006718172657037285
Geodermatophilus obscurus,1,0.006718172657037285
Thermoflavifilum sp.,1,0.006718172657037285
Bernardetia sp. OM2101,1,0.006718172657037285
Lawsonibacter asaccharolyticus,1,0.006718172657037285
Prevotella sp. E15-22,1,0.006718172657037285
Clostridium sp. OS1-26,1,0.006718172657037285
Streptomyces spongiicola,1,0.006718172657037285
Alicyclobacillus sp. SO9,1,0.006718172657037285
Thermobaculum terrenum,1,0.006718172657037285
Mycoplasmopsis bovis,1,0.006718172657037285
Spiroplasma endosymbiont of Sarcophaga carnaria,1,0.006718172657037285
Sporomusa aerivorans,1,0.006718172657037285
Intestinibacter bartlettii,1,0.006718172657037285
Schaalia sp. 19OD2882,1,0.006718172657037285
Athalassotoga saccharophila,1,0.006718172657037285
