name,reads_clade,recalculated_percent
Methanobacterium lacus,2,0.0013683166284678275
Corynebacterium fournieri,2,0.0013683166284678275
Corynebacterium hesseae,2,0.0013683166284678275
Corynebacterium kefirresidentii,2,0.0013683166284678275
Prevotella sp. Rep29,2,0.0013683166284678275
Erysipelothrix rhusiopathiae,1,0.0006841583142339138
Stenotrophomonas maltophilia,1,0.0006841583142339138
Mesorhizobium sp. M1D.F.Ca.ET.043.01.1.1,1,0.0006841583142339138
Phyllobacterium sp. T1293,1,0.0006841583142339138
Prevotella communis,1,0.0006841583142339138
Bifidobacterium pseudocatenulatum,1,0.0006841583142339138
Photobacterium damselae,1,0.0006841583142339138
Acinetobacter sp. TAC-1,1,0.0006841583142339138
Oceanimonas pelagia,1,0.0006841583142339138
Ruthenibacterium lactatiformans,1,0.0006841583142339138
Actinomyces sp. HMT 175,1,0.0006841583142339138
Clostridium sp. JN-9,1,0.0006841583142339138
Bradyrhizobium sp. BTAi1,1,0.0006841583142339138
Salmonella enterica,1,0.0006841583142339138
Actinotignum urinale,1,0.0006841583142339138
Streptomyces deccanensis,1,0.0006841583142339138
Metapseudomonas otitidis,1,0.0006841583142339138
Pseudomonas muyukensis,1,0.0006841583142339138
Pseudomonas oryziphila,1,0.0006841583142339138
Pseudomonas lurida,1,0.0006841583142339138
Pannonibacter phragmitetus,1,0.0006841583142339138
Brevundimonas nasdae,1,0.0006841583142339138
Sinorhizobium numidicum,1,0.0006841583142339138
Pseudomonas sp. MH9.2,1,0.0006841583142339138
Paenibacillus lutimineralis,1,0.0006841583142339138
Nocardia sp. NBC_01329,1,0.0006841583142339138
Streptococcus sanguinis,1,0.0006841583142339138
Oceanotoga sp. DSM 15011,1,0.0006841583142339138
Thermus sp. NEB1569,1,0.0006841583142339138
Thermus scotoductus,1,0.0006841583142339138
Mycolicibacterium litorale,1,0.0006841583142339138
Prevotella sp. E2-28,1,0.0006841583142339138
Fusobacterium polymorphum,1,0.0006841583142339138
Staphylococcus pseudintermedius,1,0.0006841583142339138
Helicobacter sp. NHP19-012,1,0.0006841583142339138
Geoalkalibacter halelectricus,1,0.0006841583142339138
Desulfovibrio piger,1,0.0006841583142339138
Faecalibacterium sp. I3-3-89,1,0.0006841583142339138
Bifidobacterium catenulatum,1,0.0006841583142339138
Paracoccus sanguinis,1,0.0006841583142339138
Caulobacter vibrioides,1,0.0006841583142339138
Clostridium cadaveris,1,0.0006841583142339138
Facklamia hominis,1,0.0006841583142339138
Pseudomonas cedrina,1,0.0006841583142339138
uncultured Bacteroides sp.,1,0.0006841583142339138
Anaerococcus vaginalis,1,0.0006841583142339138
Nocardioides marinisabuli,1,0.0006841583142339138
Parabacteroides chongii,1,0.0006841583142339138
Parabacteroides sp. AD58,1,0.0006841583142339138
Parabacteroides faecis,1,0.0006841583142339138
Parabacteroides merdae,1,0.0006841583142339138
Anaerococcus degeneri,1,0.0006841583142339138
Bacteroides salyersiae,1,0.0006841583142339138
Bacteroides zoogleoformans,1,0.0006841583142339138
Aristaeella lactis,1,0.0006841583142339138
Parvimonas parva,1,0.0006841583142339138
Enterococcus faecium,1,0.0006841583142339138
Ureaplasma urealyticum,1,0.0006841583142339138
Gryllotalpicola protaetiae,1,0.0006841583142339138
Microbacterium maritypicum,1,0.0006841583142339138
Porphyromonas crevioricanis,1,0.0006841583142339138
Porphyromonas endodontalis,1,0.0006841583142339138
Pseudoglutamicibacter albus,1,0.0006841583142339138
Anaerococcus sp. Marseille-Q7828,1,0.0006841583142339138
Corynebacterium matruchotii,1,0.0006841583142339138
Salinivirga cyanobacteriivorans,1,0.0006841583142339138
Lacticaseibacillus chiayiensis,1,0.0006841583142339138
Bombiscardovia apis,1,0.0006841583142339138
Roseburia faecis,1,0.0006841583142339138
Candidatus Epulonipiscium viviparus,1,0.0006841583142339138
Paralysiella testudinis,1,0.0006841583142339138
Kingella denitrificans,1,0.0006841583142339138
Dorea longicatena,1,0.0006841583142339138
Streptococcus agalactiae,1,0.0006841583142339138
Mogibacterium diversum,1,0.0006841583142339138
Halanaerobium hydrogeniformans,1,0.0006841583142339138
Serpentinimonas raichei,1,0.0006841583142339138
Comamonas thiooxydans,1,0.0006841583142339138
Delftia tsuruhatensis,1,0.0006841583142339138
Delftia acidovorans,1,0.0006841583142339138
Corynebacterium riegelii,1,0.0006841583142339138
Corynebacterium urealyticum,1,0.0006841583142339138
Salinimicrobium sp. 3283s,1,0.0006841583142339138
Flavobacterium ardleyense,1,0.0006841583142339138
Kineothrix sp. IPX-CK,1,0.0006841583142339138
