name,reads_clade,recalculated_percent
Faecalibacterium sp. i21-0019-B1,2,0.0019002916947751481
Lawsonella clevelandensis,2,0.0019002916947751481
Streptococcus salivarius,1,0.0009501458473875741
Echinicola soli,1,0.0009501458473875741
Escherichia coli,1,0.0009501458473875741
Geobacillus subterraneus,1,0.0009501458473875741
Roseburia hominis,1,0.0009501458473875741
Mycobacterium canetti,1,0.0009501458473875741
Acinetobacter baumannii,1,0.0009501458473875741
Xanthomonas albilineans,1,0.0009501458473875741
Actinobacillus equuli,1,0.0009501458473875741
Marinomonas pontica,1,0.0009501458473875741
Faecalibacillus intestinalis,1,0.0009501458473875741
Burkholderia thailandensis,1,0.0009501458473875741
Bacillus safensis,1,0.0009501458473875741
Neisseria subflava,1,0.0009501458473875741
Phyllobacterium zundukense,1,0.0009501458473875741
Phyllobacterium sp. 628,1,0.0009501458473875741
Bacillus velezensis,1,0.0009501458473875741
Mediterraneibacter gnavus,1,0.0009501458473875741
Bifidobacterium adolescentis,1,0.0009501458473875741
Bifidobacterium catenulatum,1,0.0009501458473875741
Listeria grayi,1,0.0009501458473875741
Listeria monocytogenes,1,0.0009501458473875741
Spirochaeta africana,1,0.0009501458473875741
Nosocomiicoccus massiliensis,1,0.0009501458473875741
Sneathia sanguinegens,1,0.0009501458473875741
Thermus sp. NEB1569,1,0.0009501458473875741
Staphylococcus saccharolyticus,1,0.0009501458473875741
Coprococcus comes,1,0.0009501458473875741
Kordia sp. SMS9,1,0.0009501458473875741
Microlunatus phosphovorus,1,0.0009501458473875741
Lachnospira eligens,1,0.0009501458473875741
Aristaeella lactis,1,0.0009501458473875741
Eubacterium ventriosum,1,0.0009501458473875741
Eggerthella lenta,1,0.0009501458473875741
Vescimonas coprocola,1,0.0009501458473875741
Mycoplasma putrefaciens,1,0.0009501458473875741
Vulcanimicrobium alpinum,1,0.0009501458473875741
Lacticaseibacillus paracasei,1,0.0009501458473875741
Schaalia turicensis,1,0.0009501458473875741
Lactococcus cremoris,1,0.0009501458473875741
Faecalibacterium wellingii,1,0.0009501458473875741
Bacteroides salyersiae,1,0.0009501458473875741
Ligilactobacillus salivarius,1,0.0009501458473875741
Faecalibacterium sp. I4-3-84,1,0.0009501458473875741
Faecalibacterium sp. I4-1-79,1,0.0009501458473875741
Faecalibacterium sp. I3-3-33,1,0.0009501458473875741
Alistipes shahii,1,0.0009501458473875741
Alistipes senegalensis,1,0.0009501458473875741
Alistipes communis,1,0.0009501458473875741
Faecalibacterium sp. IP-3-29,1,0.0009501458473875741
Moorella thermoacetica,1,0.0009501458473875741
Prevotella melaninogenica,1,0.0009501458473875741
Prevotella jejuni,1,0.0009501458473875741
Anaerococcus nagyae,1,0.0009501458473875741
Simiaoa sunii,1,0.0009501458473875741
Odoribacter splanchnicus,1,0.0009501458473875741
Lactobacillus mulieris,1,0.0009501458473875741
