name,reads_clade,recalculated_percent
Alistipes shahii,6,0.0028630871714607473
Murdochiella vaginalis,6,0.0028630871714607473
Cutibacterium acnes,5,0.002385905976217289
Prevotella sp. oral taxon 299,4,0.0019087247809738315
Porphyromonas asaccharolytica,4,0.0019087247809738315
Peptoniphilus harei,4,0.0019087247809738315
Limosilactobacillus allomucosae,4,0.0019087247809738315
Schaalia radingae,4,0.0019087247809738315
Fannyhessea vaginae,4,0.0019087247809738315
Prevotella herbatica,3,0.0014315435857303737
Enterococcus hirae,3,0.0014315435857303737
Escherichia coli,3,0.0014315435857303737
Varibaculum prostatecancerukia,3,0.0014315435857303737
Streptococcus pyogenes,3,0.0014315435857303737
Corynebacterium sp. UMB2355A,3,0.0014315435857303737
Anaerococcus prevotii,3,0.0014315435857303737
Pahexavirus P104A,2,0.0009543623904869157
Corynebacterium sp. NML98-0116,2,0.0009543623904869157
Porphyromonas somerae,2,0.0009543623904869157
Corynebacterium pseudogenitalium,2,0.0009543623904869157
Hoylesella enoeca,2,0.0009543623904869157
Lautropia mirabilis,2,0.0009543623904869157
Microbacterium sp. nov. GSS16,2,0.0009543623904869157
Prevotella nigrescens,2,0.0009543623904869157
Sphingomonas hankookensis,2,0.0009543623904869157
Prevotella melaninogenica,2,0.0009543623904869157
Limosilactobacillus reuteri,2,0.0009543623904869157
Bacteroides zhangwenhongii,2,0.0009543623904869157
Corynebacterium marquesiae,2,0.0009543623904869157
Anaerococcus vaginalis,2,0.0009543623904869157
Clostridioides difficile,2,0.0009543623904869157
Spirochaeta africana,2,0.0009543623904869157
Actinotignum urinale,2,0.0009543623904869157
Streptococcus sp. Marseille-Q6470,2,0.0009543623904869157
Anaerococcus sp. Marseille-Q7828,2,0.0009543623904869157
Corynebacterium matruchotii,2,0.0009543623904869157
Lacinutrix sp. WUR7,1,0.0004771811952434579
Segatella copri,1,0.0004771811952434579
Hymenobacter oligotrophus,1,0.0004771811952434579
Porphyromonas gingivalis,1,0.0004771811952434579
Treponema phagedenis,1,0.0004771811952434579
Runella sp. SP2,1,0.0004771811952434579
Prevotella denticola,1,0.0004771811952434579
Cystobacter fuscus,1,0.0004771811952434579
Schaalia sp. JY-X169,1,0.0004771811952434579
Bifidobacterium pseudolongum,1,0.0004771811952434579
Stygiolobus azoricus,1,0.0004771811952434579
Prevotella sp. E2-28,1,0.0004771811952434579
Prevotella sp. oral taxon 475,1,0.0004771811952434579
Ureibacillus thermophilus,1,0.0004771811952434579
Corynebacterium diphtheriae,1,0.0004771811952434579
Aedoeadaptatus ivorii,1,0.0004771811952434579
Gemella haemolysans,1,0.0004771811952434579
Staphylococcus lugdunensis,1,0.0004771811952434579
Streptococcus equi,1,0.0004771811952434579
Streptococcus gordonii,1,0.0004771811952434579
Streptococcus oralis,1,0.0004771811952434579
Lacrimispora sphenoides,1,0.0004771811952434579
Bifidobacterium subtile,1,0.0004771811952434579
Limosilactobacillus portuensis,1,0.0004771811952434579
Actinomyces sp. oral taxon 414,1,0.0004771811952434579
Limosilactobacillus panis,1,0.0004771811952434579
Limosilactobacillus fermentum,1,0.0004771811952434579
Ezakiella coagulans,1,0.0004771811952434579
Mycolicibacterium smegmatis,1,0.0004771811952434579
Ezakiella massiliensis,1,0.0004771811952434579
Spiroplasma litorale,1,0.0004771811952434579
Kosakonia cowanii,1,0.0004771811952434579
Streptomyces nodosus,1,0.0004771811952434579
Dermacoccus nishinomiyaensis,1,0.0004771811952434579
Micrococcus luteus,1,0.0004771811952434579
Neisseria gonorrhoeae,1,0.0004771811952434579
Peribacillus frigoritolerans,1,0.0004771811952434579
Morococcus cerebrosus,1,0.0004771811952434579
Pannonibacter phragmitetus,1,0.0004771811952434579
Lawsonella clevelandensis,1,0.0004771811952434579
Neisseria sp. RH3002v2g,1,0.0004771811952434579
