name,reads_clade,recalculated_percent
Lactiplantibacillus plantarum,1,0.007084661707403471
Sebaldella termitidis,1,0.007084661707403471
Deinococcus psychrotolerans,1,0.007084661707403471
Candidatus Minimicrobia vallesae,1,0.007084661707403471
Xanthomonas euvesicatoria,1,0.007084661707403471
Paenibacillus polygoni,1,0.007084661707403471
Candidatus Palibaumannia cicadellinicola,1,0.007084661707403471
Candidatus Planktophila lacus,1,0.007084661707403471
Thermacetogenium phaeum,1,0.007084661707403471
Erysipelothrix rhusiopathiae,1,0.007084661707403471
Synechococcus elongatus,1,0.007084661707403471
Corynebacterium qintianiae,1,0.007084661707403471
Rubrobacter xylanophilus,1,0.007084661707403471
Rhodococcus antarcticus,1,0.007084661707403471
Natronoglycomyces albus,1,0.007084661707403471
Acinetobacter pittii,1,0.007084661707403471
Arachnia propionica,1,0.007084661707403471
Streptomyces nodosus,1,0.007084661707403471
Rothia kristinae,1,0.007084661707403471
Microbacterium limosum,1,0.007084661707403471
Agromyces sp. LHK192,1,0.007084661707403471
Leucobacter tenebrionis,1,0.007084661707403471
Clostridioides difficile,1,0.007084661707403471
Intestinibacter bartlettii,1,0.007084661707403471
Clostridium manihotivorum,1,0.007084661707403471
Clostridium sp. MB40-C1,1,0.007084661707403471
Alistipes communis,1,0.007084661707403471
Megasphaera stantonii,1,0.007084661707403471
Fulvitalea axinellae,1,0.007084661707403471
Murdochiella vaginalis,1,0.007084661707403471
Listeria innocua,1,0.007084661707403471
Hydrogenibacillus sp. N12,1,0.007084661707403471
Mannheimia bovis,1,0.007084661707403471
Schaalia sp. 19OD2882,1,0.007084661707403471
Paenibacillus silvisoli,1,0.007084661707403471
Alteromonas mediterranea,1,0.007084661707403471
Arsenophonus symbiont of Ornithomya chloropus,1,0.007084661707403471
Yersinia entomophaga,1,0.007084661707403471
Pseudomonas sp. MPDS,1,0.007084661707403471
Microvenator marinus,1,0.007084661707403471
