name,reads_clade,recalculated_percent
Pseudoalteromonas sp. A41-2,3,0.014948427923663361
Enterococcus faecium,3,0.014948427923663361
Spiroplasma endosymbiont of Asaphidion curtum,3,0.014948427923663361
Mycoplasma struthionis,3,0.014948427923663361
Levilactobacillus brevis,3,0.014948427923663361
Periweissella cryptocerci,3,0.014948427923663361
Saccharomonospora marina,3,0.014948427923663361
Geobacillus thermoleovorans,3,0.014948427923663361
Melioribacter roseus,2,0.009965618615775574
Corynebacterium glaucum,2,0.009965618615775574
Succinivibrio dextrinosolvens,2,0.009965618615775574
Geobacillus thermodenitrificans,2,0.009965618615775574
Lactobacillus amylolyticus,2,0.009965618615775574
Lactobacillus helveticus,2,0.009965618615775574
Lacticaseibacillus pabuli,2,0.009965618615775574
Mycoplasmopsis pulmonis,2,0.009965618615775574
Metamycoplasma arthritidis,2,0.009965618615775574
Agromyces sp. LHK192,2,0.009965618615775574
Thiospirochaeta perfilievii,2,0.009965618615775574
Peptoniphilus genitalis,2,0.009965618615775574
Salmonella enterica,2,0.009965618615775574
Tichowtungia aerotolerans,2,0.009965618615775574
Coprothermobacter proteolyticus,2,0.009965618615775574
Segatella copri,2,0.009965618615775574
Emticicia oligotrophica,2,0.009965618615775574
Streptococcus iniae,2,0.009965618615775574
Pediococcus pentosaceus,2,0.009965618615775574
Haemophilus influenzae,1,0.004982809307887787
Escherichia coli,1,0.004982809307887787
Staphylococcus epidermidis,1,0.004982809307887787
Staphylococcus haemolyticus,1,0.004982809307887787
Lachnoclostridium phytofermentans,1,0.004982809307887787
Pasteurella multocida,1,0.004982809307887787
Lactiplantibacillus paraplantarum,1,0.004982809307887787
Nitratidesulfovibrio vulgaris,1,0.004982809307887787
Leptospira sp. GIMC2001,1,0.004982809307887787
Corynebacterium glutamicum,1,0.004982809307887787
Streptomyces spongiicola,1,0.004982809307887787
Dermatobacter hominis,1,0.004982809307887787
Fusobacterium nucleatum,1,0.004982809307887787
Syntrophotalea carbinolica,1,0.004982809307887787
Limosilactobacillus fermentum,1,0.004982809307887787
Arcticibacter sp. MXS-1,1,0.004982809307887787
Streptococcus pyogenes,1,0.004982809307887787
Solibaculum mannosilyticum,1,0.004982809307887787
Clostridium intestinale,1,0.004982809307887787
Clostridium baratii,1,0.004982809307887787
Coriobacterium glomerans,1,0.004982809307887787
Leuconostoc gasicomitatum,1,0.004982809307887787
Halobacteroides halobius,1,0.004982809307887787
Pseudobutyrivibrio xylanivorans,1,0.004982809307887787
uncultured Anaeromusa sp.,1,0.004982809307887787
Finegoldia magna,1,0.004982809307887787
Parvimonas micra,1,0.004982809307887787
Mycoplasmopsis bovis,1,0.004982809307887787
[Mycoplasma] mobile,1,0.004982809307887787
Microbacterium limosum,1,0.004982809307887787
Staphylococcus argenteus,1,0.004982809307887787
Spiroplasma endosymbiont of Sarcophaga carnaria,1,0.004982809307887787
Candidatus Phytoplasma mali,1,0.004982809307887787
Staphylococcus aureus,1,0.004982809307887787
Pediococcus damnosus,1,0.004982809307887787
Dehalococcoides mccartyi,1,0.004982809307887787
Synechococcus elongatus,1,0.004982809307887787
Winkia neuii,1,0.004982809307887787
Candidatus Izemoplasma sp. B36,1,0.004982809307887787
